Fideid,Name,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag
13903284,Baciu_Diana,MDA,F,1994,WIM,2264,,,
14112930,Boytsun_Olena,UKR,F,1983,WIM,2264,,,wi
13401807,Abdulla_Khayala,AZE,F,1993,WGM,2263,2022,2060,
13413015,Beydullayeva_Govhar,AZE,F,2003,WFM,2263,1924,1972,
4175026,Cheremnova_Tamara,RUS,F,1989,WIM,2263,2228,2227,wi
8602611,Gu_Xiaobing,CHN,F,1985,WGM,2263,2221,2174,
908029,Maric_Mirjana,SRB,F,1970,WGM,2263,,,wi
25049615,PriyankaNutakki,IND,F,2002,WIM,2263,1922,1916,
2266423,RoblesGarcia_Claudia,ESP,F,1990,WIM,2263,,,wi
13429310,Dadashli_Narmin,AZE,F,1993,WFM,2262,,,wi
4162919,Grigoryeva_Natalya,RUS,F,1982,,2262,,,wi
3511685,HernandezMoya_Yuleisy,CUB,F,1992,WGM,2262,,2156,
8607664,Li_Yunshan,CHN,F,2002,WIM,2262,2028,1999,
3507700,MirandaLlanes_Yerisbel,CUB,F,1987,WIM,2262,,2260,
54117739,Nur-Mukhametova_Alisa,RUS,F,2005,,2262,2031,1819,
4119851,Roschina_Tatiana,RUS,F,1976,WGM,2262,,,wi
4150740,Burtasova_Anna,CAN,F,1987,WGM,2261,2265,2215,
4164903,Lelekova_Olga,RUS,F,1987,WIM,2261,2190,2052,wi
4127951,Mirzoeva_Elmira,RUS,F,1981,WGM,2261,2271,2135,wi
35061887,SavithaShriB,IND,F,2007,WFM,2261,1687,1787,
8602816,Zeng_Bei,CHN,F,,,2261,,,wi
4141237,Ibragimova_Lilia,RUS,F,1966,,2260,2222,2204,wi
702358,Ivanka_Maria,HUN,F,1950,WGM,2260,,,wi
4124111,Karavaeva_Olga,RUS,F,1977,WIM,2260,2190,2105,wi
13600419,Khurtsilava_Inga,GEO,F,1975,WGM,2260,2049,2074,wi
4185803,Kostyuk_Tatiana,RUS,F,1979,,2260,,,wi
301680,Kratochvilova_Jana,CZE,F,1999,,2260,,,wi
4173490,Kuleshova_NadezhdaN,RUS,F,1985,,2260,,,wi
401510,Lalic_SusanK,ENG,F,1965,IM,2260,,,wi
4149084,Lidonova_Gulnara,RUS,F,1973,WFM,2260,,,wi
2808072,Porat_Maya,ISR,F,1991,WIM,2260,,2180,
4108256,Rubzova_Tatiana,RUS,F,1962,WGM,2260,2248,,wi
8600287,An_Yangfeng,CHN,F,1963,WIM,2259,,,wi
1108824,Bayer_Dorota,POL,F,1980,WIM,2259,,,wi
4108752,Grabuzova_Tatiana,RUS,F,1967,WGM,2259,2202,2156,
1152254,Kubicka_Anna,POL,F,1999,WIM,2259,2090,1992,
4152654,Meshcheriakova_Evgenia,RUS,F,1985,WGM,2259,,,wi
2802244,Pitam_Ella,ISR,F,1977,WGM,2259,,,wi
2102390,Ratcu_Tatiana,BRA,F,1979,WIM,2259,,,wi
1019481,Schut_Lisa,NED,F,1994,WIM,2259,2383,2234,wi
913553,Velikic_Adela,SRB,F,1997,WIM,2259,2240,2132,
4640586,Meier_Annemarie,GER,F,1957,,2258,,,wi
12401676,Nguyen_ThiMaiHung,VIE,F,1994,WGM,2258,2271,2129,
4172132,Shulepina_Kristina,RUS,F,1987,WIM,2258,,,wi
4141296,Vasilevich_Irina,RUS,F,1985,IM,2258,2176,2153,wi
14102110,Zozulia_Anna,BEL,F,1980,IM,2258,2245,2277,wi
706787,Felkai_Agnes,HUN,F,1974,,2257,,,wi
4123417,Malina_Diana,RUS,F,1977,WFM,2257,2240,,wi
905992,Markovic_Gordana,SRB,F,1951,WIM,2257,,,wi
2620472,Ouellet_Maili-Jade,CAN,F,2002,WGM,2257,2113,1886,
4404564,RodriguezRueda_PaulaAndrea,COL,F,1996,IM,2257,2312,2199,wi
4617304,Belic_Jordanka,SRB,F,1964,WGM,2256,,,
14905779,Cibickova_Zuzana,SVK,F,1988,WGM,2256,2291,2234,
25096990,MrudulDehankar,IND,F,2004,WIM,2256,1586,1766,
1200712,Olarasu_Gabriela,ROU,F,1964,WGM,2256,,,wi
1213776,Sgircea_Silvia-Raluca,ROU,F,1989,WIM,2256,2196,2120,
6000347,Corke_AnyaS,ENG,F,1990,WGM,2255,,,wi
14102366,Kalinina_Vladislava,UKR,F,1980,WIM,2255,,,wi
44164548,Pogorelskikh_Sofia,RUS,F,2004,,2255,1912,1829,
2807602,Gutmakher_Olga,ISR,F,1987,WIM,2254,2243,,
4113721,Gvanceladze_Anna,RUS,F,1993,WFM,2254,2087,2053,
5201829,Camacho_ChardineCheradee,PHI,F,1994,WIM,2253,,2181,wi
5001080,Mahalakshmi_M,IND,F,1998,WIM,2253,2060,2176,
13502875,Romanova_Inna,BLR,F,1975,WGM,2253,,,wi
8601240,Gao_Zhiqian,CHN,F,1973,,2252,,,wi
1135988,Kantane_Anna,POL,F,1995,WIM,2252,2170,2083,
7101198,Sihite_ChelsieMonicaIgnesias,INA,F,1995,WIM,2252,2233,2224,wi
2109220,Terao_JulianaSayumi,BRA,F,1991,FM,2252,2212,2225,
8601704,Xiao_Yue,CHN,F,1987,,2252,,,wi
4621905,Delemarre_Isabel,GER,F,1978,WIM,2251,,,wi
704814,Havanecz_Bianka,HUN,F,1994,WIM,2251,2139,,
13600974,Imnadze_Nato,GEO,F,1996,WIM,2251,2144,2114,wi
3507831,PerezRodriguez_Jennifer,PAR,F,1987,WIM,2251,2150,2170,
14100703,Andreieva_OlgaA,UKR,F,1937,WIM,2250,,,wi
6364063,Caglar_Sila,TUR,F,2004,WIM,2250,,1832,
14507943,Franciskovic_Borka,CRO,F,1988,WIM,2250,2205,2258,
401927,Needham_Teresa,ENG,F,1965,WIM,2250,,,wi
12500666,Paridar_Shadi,IRI,F,1986,WGM,2250,,,wi
14501740,Puljek-Salai_Zorica,CRO,F,1965,WIM,2250,,2142,wi
2003287,Savereide_Diane,USA,F,1954,WIM,2250,,,wi
404292,Sheldon_Ruth,ENG,F,1980,WIM,2250,,,wi
1008498,DeJong-Muhren_Bianca,NED,F,1986,WGM,2249,,,wi
4110145,Ovchinnikova_Julia,RUS,F,1965,WIM,2249,,,wi
4402472,Rivera_Ingris,COL,F,1988,WIM,2249,2152,2116,
100536,Amura_Claudia,ARG,F,1970,WGM,2248,2270,2239,
721530,Schneider_Veronika,HUN,F,1987,WGM,2248,,2237,wi
14108623,Kuharenko_Svetlana,UKR,F,1984,WIM,2247,,,wi
2908689,Nikolova_Adriana,BUL,F,1988,WGM,2247,2276,2184,wi
4146794,Novikova_Anna,RUS,F,1985,WIM,2247,2180,2114,
4189949,Schepetkova_Margarita,RUS,F,1988,WIM,2247,2248,2087,
13706799,Serikbay_Assel,KAZ,F,2002,WIM,2247,2075,2071,
13900285,Wagener_Anna,LUX,F,1976,WGM,2247,2313,2240,
4106377,Chekhova-Kostina_TatianaM,RUS,F,1955,WIM,2246,2165,2075,wi
701068,Veroci_Zsuzsa,HUN,F,1949,WGM,2246,,,wi
4158237,Alliulova_Dina,RUS,F,1986,,2245,,,wi
4141911,Druzhinina_Olga,RUS,F,1984,,2245,,2163,wi
14124327,Efimenko_Maria,UKR,F,1996,WIM,2245,2295,2169,
14201437,Gevorgyan_Irina,UZB,F,1990,WGM,2245,2126,2246,
13700081,Khasanova_Flyura,KAZ,F,1964,WGM,2245,2208,2233,wi
13403710,Mammadova_Narmin,AZE,F,1999,WIM,2245,2099,2003,
4132203,Molchanova_Tatjana,RUS,F,1980,WGM,2245,2161,2220,wi
10500146,Zainal_FarahAtiyah,BRU,F,,,2245,,2228,wi
8602867,Zhang_Jilin,AUS,F,1986,WGM,2245,2246,,
3804178,Chumpitaz_Ann,PER,F,1994,WIM,2244,2204,2168,wi
2080788,Eswaran_Ashritha,USA,F,2000,WIM,2244,,,
8600740,Guo_Jun,CHN,F,1973,WFM,2244,,,wi
618446,Leconte_Maria,FRA,F,1970,WGM,2244,2188,2108,
4123891,Loktionova_Natalia,RUS,F,1974,WIM,2244,2191,,wi
8618020,Lu_Miaoyi,CHN,F,2010,,2244,1403,1545,
4109503,Minogina_Tamara,RUS,F,1959,WIM,2244,2231,2138,wi
5024528,Pujari_Rucha,IND,F,1994,WIM,2244,2141,2113,
1206729,Voicu-Jagodzinsky_Carmen,ROU,F,1981,WGM,2244,2222,2193,
24115347,Balaian_Alina,RUS,F,1992,WIM,2243,2165,2195,
1308521,Mueller-Seps_Monika,SUI,F,1986,WGM,2243,2213,2198,wi
34111422,Nosacheva_Mariya,RUS,F,2001,WFM,2243,2051,2069,
5043131,Parnali_SDharia,IND,F,1997,WIM,2243,1868,1962,
5015448,Vinuthna_N.,IND,F,1987,WIM,2243,,,wi
14534215,Cvitan_Ena,CRO,F,2001,FM,2242,1951,2016,
2072505,Gorti_Akshita,USA,F,2002,FM,2242,2215,2144,wi
14605511,Vidic_Teja,SLO,F,1998,WIM,2242,1946,1989,
1102575,Erenska-Barlo_Hanna,POL,F,1946,WGM,2241,,1895,wi
4123859,Kamenskaja_Olga,RUS,F,1971,WFM,2241,,,wi
4153987,Komiagina_Maria,RUS,F,1984,WIM,2241,2098,2070,
8601585,Na_Linna,CHN,F,1987,,2241,,,wi
1621629,Newrkla_Katharina,AUT,F,1992,WIM,2241,2122,2164,
8601984,Li_Lu,CHN,F,1981,,2240,,,wi
4129989,Moskalyuk_Natalya,RUS,F,1979,WFM,2240,,,wi
4122895,Neroda_Alexandra,RUS,F,1978,WIM,2240,,,wi
4194950,Saulina_Varvara,RUS,F,1992,WFM,2240,2066,2060,
4127641,Sheredina_Anna,RUS,F,1976,,2240,,,wi
13400029,Velikhanli_Firuza,AZE,F,1970,WGM,2240,,,wi
12408956,Bach_NgocThuyDuong,VIE,F,2003,WIM,2239,1800,1865,
2813742,Lahav_Michal,ISR,F,1999,WIM,2239,2018,2075,
34100200,Lysenko_Margarita,RUS,F,1999,WFM,2239,2146,2217,
873349,Movileanu_Daniela,ITA,F,1996,WFM,2239,2099,2231,
25014510,AakankshaHagawane,IND,F,2000,WIM,2238,1870,1971,
2915235,Antova_Gabriela,BUL,F,2002,FM,2238,2110,2179,
7101244,Citra_DewiArdhianiAnastasia,INA,F,1994,WIM,2238,2158,2120,wi
4655524,Duppel_Tina,GER,F,1984,WIM,2238,,,wi
13401491,Hojjatova_Aydan,AZE,F,1999,WGM,2238,2104,1990,wi
927007,Manakova_Maria,SRB,F,1974,WGM,2238,2239,2136,
14102412,Sarana-Hungeling_Oksana,GER,F,1979,WGM,2238,,,wi
715352,Kiss_Fernanda,HUN,F,1979,WIM,2237,,,wi
8602158,Li_Nan,CHN,F,1987,,2237,,,wi
8602310,Liu_Pei,CHN,F,1988,WIM,2237,,,wi
4652819,Naiditsch_Irina,GER,F,1986,,2237,,,wi
4163591,Nebolsina_Vera,RUS,F,1989,WGM,2237,2197,2208,
1705032,Agrest_Svetlana,SWE,F,1966,WIM,2236,,,wi
4152832,Gromova_Iulia,RUS,F,1985,WIM,2236,2132,2093,wi
4194594,Chernova_Anastasia,RUS,F,1989,,2235,,,wi
5045118,CholletiSahajasri,IND,F,1996,WIM,2235,1976,1988,
13703595,Davletbayeva_Madina,KAZ,F,1989,WGM,2235,2226,2115,
2008602,Hahn_Anna,USA,F,1976,WIM,2235,,,wi
4612191,Heintze_Marion,GER,F,1954,WIM,2235,,,wi
14109190,Hrabinska_Myroslava,UKR,F,1984,WGM,2235,2079,2240,wi
4123352,Krylova_Olga,RUS,F,,WIM,2235,,,wi
12401285,Pham_BichNgoc,VIE,F,1990,WIM,2235,2181,2257,
4109791,Putjatina_Nadezhda,RUS,F,,,2235,,,wi
14132400,Shpanko_Nadiia,UKR,F,2002,WIM,2235,2069,2121,
4135504,Zakurdjaeva_Irina,RUS,F,1982,WGM,2235,2186,2179,wi
3506355,CorralesJimenez_Zenia,MEX,F,1989,WIM,2234,2176,2220,
2905612,Genova_Lyubka,BUL,F,1983,WIM,2234,2230,2224,
14201780,Kurbonboeva_Sarvinoz,UZB,F,1994,WGM,2234,2129,2054,
1210785,Moldovan_Corina,ROU,F,1983,WIM,2234,2218,,wi
4636546,Schmidt_Jessica,GER,F,1979,WGM,2234,2219,,
4158296,Dolgova_Olga,LAT,F,1987,WIM,2233,2139,2140,wi
1209914,Dragomirescu_Angela,ROU,F,1973,WIM,2233,2188,2237,
2801035,Kristol_Luba,ISR,F,1944,WIM,2233,,,wi
4149068,Akhmetshina_Alina,RUS,F,1984,WFM,2232,,,wi
14105551,Cherednichenko_Svetlana,UKR,F,1984,WGM,2232,2277,,wi
4185609,Ilchenko_Nadezhda,RUS,F,1986,WIM,2232,,,wi
4109228,Kryukova_Irina,RUS,F,1968,WGM,2232,,2240,wi
22247270,NicolasZapata_Irene,ESP,F,1997,WIM,2232,2188,2192,
14109794,Areshchenko_Kateryna,UKR,F,1985,WGM,2231,,2207,wi
13712802,Kamalidenova_Meruert,KAZ,F,2005,WFM,2231,1875,2085,
14400073,Misanovic_Vesna,BIH,F,1964,WGM,2231,,,
4121465,Rakitskaja_Mariya,RUS,F,1972,,2231,,,wi
8602824,Tu_Haiqiong,CHN,F,1975,,2231,,,wi
4107985,Arbatskaia_N,RUS,F,1971,,2230,,,wi
2019507,Battsetseg_Tsagaan,USA,F,1972,WIM,2230,,,wi
4900588,Battsetseg_Tuvshintugs,MGL,F,1978,WIM,2230,,,wi
14100959,Dekusar_Maria,UKR,F,1972,WIM,2230,,,wi
4140443,Khusnutdinova_Luiza,RUS,F,1983,WIM,2230,,,wi
12401013,Luong_PhuongHanh,VIE,F,1983,WIM,2230,2132,2119,
14904888,Maslikova_Veronika,SVK,F,1986,WIM,2230,,2260,
24173371,Dimitrova_Aleksandra,RUS,F,2000,WIM,2229,2066,1946,
14112035,Doluhanova_Evgeniya,UKR,F,1984,WGM,2229,2234,2153,
116459,Fernandez_MariaFlorencia,ARG,F,1991,WIM,2229,2116,2184,
4144210,Kharashkina_Bairta,RUS,F,1982,WFM,2229,,,wi
4166736,Kirillova_Varvara,RUS,F,1987,WIM,2229,,,wi
3601617,VelazquezGarcia_Maria,ECU,F,1984,WFM,2229,,,wi
505161,Zhou_Qiyu,CAN,F,2000,FM,2229,,1925,
14117258,Babiy_Olga,UKR,F,1989,WGM,2228,2238,2304,
4901444,Enkhtuul_Altan-Ulzii,MGL,F,1994,WGM,2228,2039,2059,
1212915,Foisor_Sabina-Francesca,USA,F,1989,WGM,2228,2312,2240,
13300270,Gevorgyan_Maria,ARM,F,1994,WGM,2228,2147,2210,
872342,Gueci_Tea,ITA,F,1999,WIM,2228,2055,2142,
350591,Richterova_Natasa,CZE,F,1996,WIM,2228,2139,2143,
11602260,Amerika_Katrina,LAT,F,1991,WIM,2227,2130,2117,
14107244,Arutyunova_Diana,UKR,F,1988,WGM,2227,2167,2203,wi
4158067,Knyaginicheva_Irina,RUS,F,1985,WFM,2227,,,wi
14601982,Krivec_Jana,SLO,F,1980,WGM,2227,2179,2053,
4149564,Malgina_Tatiana,RUS,F,1984,WIM,2227,2244,2191,wi
24142573,Niyazgulova_Marina,RUS,F,1995,WIM,2227,2248,2087,wi
14102404,Rudolph_Anna,GER,F,1978,WIM,2227,,,wi
4130944,Svistun_Olga,RUS,F,1977,WIM,2227,2238,,wi
1114158,Jakubiec_Edyta,POL,F,1981,WIM,2226,2156,2041,
32099568,Kolotilina_Liudmila,ESP,F,1983,WFM,2226,2085,2074,
14112116,Kostiukova_Liubov,UKR,F,1983,IM,2226,,,wi
4149106,Norina_Viktoria,RUS,F,1967,WFM,2226,,,wi
4175840,Tarasova_Viktoriya,RUS,F,1989,WIM,2226,2197,2182,wi
5091241,Varshini_V,IND,F,1998,WGM,2226,1910,2061,
4119908,Davidova_Elena,RUS,F,1970,WFM,2225,,,wi
2201550,GarciaPadron_MDelPino,ESP,F,1961,,2225,,,wi
13500414,Khorovets-Aiedinova_Elmira,BLR,F,1963,WFM,2225,,,wi
14101530,Lymar_Irina,UKR,F,1974,WGM,2225,,,wi
7100370,Sulistya_MariaLuciaRatna,INA,F,1975,WIM,2225,,,wi
8604541,Yuan_Yuanling,CAN,F,1994,WIM,2225,2237,2217,wi
8602905,Zhou_Guijue,CHN,F,1985,WIM,2225,2178,,
22200371,AranazMurillo_Amalia,ESP,F,1995,WIM,2224,2278,,wi
1009311,Bensdorp-DeLabaca_Marlies,NED,F,1985,WIM,2224,2254,2156,
928615,Chelushkina_Irina,SRB,F,1961,WGM,2224,2283,2256,
4167945,Makarova_Natalia,RUS,F,1982,,2224,,,wi
4503082,Olde_Margareth,EST,F,2000,WFM,2224,2008,2013,
24142565,Baraeva_Irina,RUS,F,1995,WIM,2223,2200,2136,wi
642002,Benmesbah_Natacha,FRA,F,1989,WIM,2223,2193,2271,
13902911,Butuc_Maria,RUS,F,1993,WIM,2223,2128,2144,wi
743585,Juhasz_Barbara,HUN,F,1995,WIM,2223,2122,2214,
1234765,Lehaci_Miruna-Daria,ROU,F,2004,WFM,2223,1847,1748,
1625268,Schnegg_Anna-Lena,AUT,F,1998,WFM,2223,2041,2185,
8602093,Wang_Fang,CHN,F,1989,,2223,,,wi
4157214,Alexandrova_Varvara,RUS,F,1985,WFM,2222,,,wi
4200446,Botsari_Anna-Maria,GRE,F,1972,WGM,2222,,2374,wi
13300946,Ghukasyan_Siranush,ARM,F,1998,WIM,2222,,1953,
14102455,Kubata_Viktoria,UKR,F,1979,WIM,2222,,,wi
14134039,Martynkova_Olena,UKR,F,2000,WIM,2222,2044,2076,
4139550,Mukhortova_Elena,RUS,F,1982,,2222,,,wi
4110110,Steinberg_Jana,RUS,F,1972,WFM,2222,,,wi
777765,Gaal_Zsoka,HUN,F,2007,WFM,2221,1928,1707,
13602586,Gavasheli_Ana,GEO,F,1987,WIM,2221,2036,2134,
2019558,Grinfeld_AllaB,USA,F,1953,WGM,2221,,,wi
4129709,Kursova_Maria,ARM,F,1986,WGM,2221,2281,,
22238255,PereraBorrego_MariaAdela,ESP,F,1994,WIM,2221,2081,2155,
634581,Congiu_Mathilde,FRA,F,1989,WIM,2220,2198,,
2006723,Levitan_Yuliya,USA,F,1973,WIM,2220,,2220,wi
4125070,Lysova_Olga,RUS,F,1980,WIM,2220,,,wi
1116738,Mickiewicz_Maria,POL,F,1984,WIM,2220,2090,,wi
4108531,Mulenko_LydiaN,RUS,F,,WIM,2220,,,wi
8605610,Nie_Xin,CHN,F,1997,,2220,,2092,
4116909,Severina_Maria,RUS,F,1995,WIM,2220,2231,2202,wi
4128435,Shmidt_Elena,RUS,F,1976,WIM,2220,2004,2106,wi
4123832,Bilenko_Larisa,RUS,F,1955,,2219,,,wi
4132432,Kanaeva_Irina,RUS,F,1994,WFM,2219,2164,2094,wi
4153308,Kornilova_Ekaterina,RUS,F,1985,WFM,2219,,,wi
1106660,Krupa_Monika,POL,F,1977,WGM,2219,2150,,wi
12971367,Muetsch_Annmarie,GER,F,2002,WIM,2219,2188,2272,
5055903,Srija_Seshadri,IND,F,1997,WGM,2219,2087,1995,
2806088,Botvinnik_Irina,ISR,F,1961,WFM,2218,,,wi
5700965,Foudzi_SitiZulaikha,MAS,F,1988,WIM,2218,,,wi
4205472,Papadopoulou_Vera,GRE,F,1986,WIM,2218,,,wi
5082986,Priyanka_K,IND,F,2001,WIM,2218,1810,1893,
14507323,Saric_Kristina,CRO,F,1986,WIM,2218,2186,,
5001056,Saritha_M.Reddy,IND,F,1972,WIM,2218,,,wi
4107284,Sirotkina_Nina,RUS,F,1964,WIM,2218,2088,2058,
4128311,Timurova_Lilia,RUS,F,1981,WIM,2218,,2021,wi
3507041,VigoaApecheche_Yanira,USA,F,1987,WGM,2218,,2276,wi
2903229,Djingarova_Emilia,BUL,F,1978,WGM,2217,,,
13402951,Kazimova_Narmin,AZE,F,1993,WGM,2217,,2269,
5018242,Koneru_ChandraHawsa,IND,F,1988,,2217,,,wi
13711261,Nurgali_Nazerke,KAZ,F,2004,WIM,2217,2044,2158,
1002457,Sziva_Erika,NED,F,1967,WGM,2217,,,
8601925,Zhao_Dindin,CHN,F,1984,,2217,,,wi
24605611,Fuchs_Judith,GER,F,1990,WGM,2216,2291,2326,
14113767,Moskalets_Svetlana,UKR,F,1988,WIM,2216,2200,2095,wi
929700,Prudnikova_Svetlana,SRB,F,1967,WGM,2216,2201,,
34130249,Sakorenko_Adriana,RUS,F,2001,WFM,2216,1942,1883,
4164970,Bykova_Anastasia,RUS,F,1997,WFM,2215,2200,2177,
5000882,Khadilkar_Rohini,IND,F,1963,WIM,2215,,,wi
3504794,LinaresNapoles_Oleiny,CUB,F,1983,WGM,2215,,2357,
4127609,Mashinskaya_Iulia,RUS,F,1977,IM,2215,2160,,wi
909807,Nedeljkovic_Verica,SRB,F,1929,WGM,2215,,,wi
11602252,Ni_Viktorija,USA,F,1991,WIM,2215,2125,2183,wi
2097478,Samadashvili_Martha,USA,F,2004,WFM,2215,,,
4122682,Vlasova_Nataliya,RUS,F,1980,WIM,2215,2020,2032,wi
12400386,Vo_HongPhuong,VIE,F,1979,WFM,2215,,,wi
4128168,Zamanova_Natalija,RUS,F,1968,,2215,,,wi
4176766,Doroshenko_Diana,RUS,F,1992,WIM,2214,,2084,
1005308,Lanchava_Tea,NED,F,1974,IM,2214,,,
13601717,Maisuradze_Nino,FRA,F,1982,WGM,2214,2216,2175,
4136632,Melnikova_Yana,RUS,F,1984,WGM,2214,,,wi
13500996,Tetenkina_Irina,SWE,F,1978,WIM,2214,2190,,wi
2022966,Zenyuk_Iryna,USA,F,1986,CM,2214,,,wi
14118874,Zubova_Mariya,UKR,F,1992,WFM,2214,2032,2035,
14100754,Baklanova_Tatiana,UKR,F,1972,WIM,2213,2153,2058,
4603966,Fischdick_Gisela,GER,F,1955,WGM,2213,,2213,wi
1206435,Hamdouchi_Adina-Maria,FRA,F,1979,WGM,2213,,2208,wi
13403893,Ibrahimova_Sabina,AZE,F,1995,WIM,2213,2005,1936,
705128,Lakos_Nikoletta,HUN,F,1978,WGM,2213,2237,,
8603685,Shou_Qin,CHN,F,1989,,2213,,,wi
14114917,Sluzhbina_Anastasiya,UKR,F,1987,WIM,2213,,,wi
8601291,Yang_Minjie,CHN,F,,,2213,,,wi
12560715,Zahedifar_Anahita,IRI,F,2003,WFM,2213,1961,2036,
4189639,Efimova_OlgaA.,RUS,F,1985,WFM,2212,,,wi
12571490,Mahdian_Anousha,IRI,F,2003,WFM,2212,1800,1788,
4108868,Alekhina_NataliaV,RUS,F,1954,WGM,2211,,,
4402413,CastrillonGomez_Melissa,COL,F,1995,WIM,2211,2150,2101,
13303627,Gaboyan_Susanna,ARM,F,1996,WIM,2211,2139,2135,
4116305,Borylia_E.,RUS,F,,,2210,,,wi
4110137,Gagloshvili_Raissa,RUS,F,1964,WIM,2210,,,wi
14608391,Janzelj_Lara,SLO,F,1997,WIM,2210,2183,2121,
4500164,Laesson_Tuulikki,EST,F,1969,WIM,2210,,,wi
4163001,Orlova_ElenaO.,RUS,F,1985,,2210,,,wi
4164725,Romanovskaya_Anna,RUS,F,1987,WFM,2210,2238,2032,wi
13401360,Shukurova_Mehriban,AZE,F,1984,WIM,2210,,,wi
4165810,Shumilina_Alexandra,RUS,F,1986,WIM,2210,2263,2172,wi
4183363,Sorokina_Natalia,RUS,F,1969,,2210,,,wi
4612477,Starck_Ines,GER,F,1963,WFM,2210,,,wi
4108558,Strutinskaia_Galina,RUS,F,1957,WGM,2210,2184,2214,
8602069,Zhang_Ying,CHN,F,1988,,2210,,,wi
1106830,Blimke-Deren_Dalia,POL,F,1979,WIM,2209,,2164,wi
933961,Brcic_Milena,SRB,F,1972,,2209,2146,2166,wi
24172936,Diakonova_Ekaterina,RUS,F,1999,,2209,2120,2052,
4501993,Golubenko_Valentina,CRO,F,1990,WGM,2209,2195,2164,
8602131,Liu_Wen,CHN,F,1987,,2209,,,wi
4165012,Paramzina_Anastasya,RUS,F,1998,WGM,2209,2146,2145,
14100460,Semenova_LidiaK,UKR,F,1951,WGM,2209,,,wi
12800236,Turauskiene_Renata,LTU,F,1969,WIM,2209,,,wi
4680863,Unruh_Sidonia,GER,F,1977,,2209,,,wi
4124170,Zhurina_Elizaveta,RUS,F,1978,WIM,2209,,,wi
4159322,Berdychevskaya_Natasha,RUS,F,1984,WFM,2208,1918,1799,wi
311235,Cedikova_Katerina,CZE,F,1981,WIM,2208,,,wi
14105870,Dolzhikova_Olga,NOR,F,1979,WGM,2208,2109,2099,
2270757,Foisor_Mihaela-Veronica,ROU,F,1994,WIM,2208,2182,2222,
4109864,Masenaite_I,RUS,F,,,2208,2159,,wi
13900749,Moshina_Cristina,MDA,F,1982,WIM,2208,,,wi
13300628,Aginian_Nelly,ARM,F,1981,WGM,2207,,,wi
13400827,Azizova_Shafag,AZE,F,1973,WFM,2207,,,wi
8605653,Chu_Ruotong,CHN,F,2001,WIM,2207,2062,2074,wi
3501868,DelgadoCrespo_Mairelys,ESP,F,1974,WGM,2207,2221,,wi
13901010,Greabca_Diana,MDA,F,1983,WIM,2207,,,wi
4160711,Ibragimova_Asyl,RUS,F,1971,WFM,2207,,,wi
34133396,Kirchei_Viktoriia,RUS,F,2005,WFM,2207,1949,2012,
13506501,Kusenkova_Natallia,BLR,F,1995,WFM,2207,2104,,wi
14501619,Medic_Mirjana,CRO,F,1964,WGM,2207,2232,2154,
4171985,Murashova_Ekaterina,RUS,F,1987,WIM,2207,2136,2122,
8615250,Yan_Tianqi,CHN,F,2002,,2207,2227,2046,
5056403,Arpita_Mukherjee,IND,F,2001,WIM,2206,1837,1934,
4142411,Fominykh_Maria,RUS,F,1987,WGM,2206,2134,2108,wi
1201573,Juncu_Margareta,ROU,F,1950,WGM,2206,,,wi
1108670,Kludacz_Magdalena,POL,F,1976,WIM,2206,,2131,wi
14150735,Krasnokutskaya_Sofiya,UKR,F,2001,,2206,2019,1987,wi
25013971,Salonika_Saina,IND,F,2003,WFM,2206,1585,1897,
8601135,Xiong_Junyan,CHN,F,1979,,2206,,,wi
4679326,Czaeczine_Anne,GER,F,1985,WIM,2205,,,
4121252,Fedorova_Olga,RUS,F,1967,,2205,,,wi
8600562,Liang_Zhihua,CHN,F,1970,WIM,2205,,,wi
24612928,Mader_Manuela,GER,F,1990,WIM,2205,2099,2164,
4108671,Polnarieva_Larisa,RUS,F,1958,WIM,2205,,,wi
4141059,Selionova_Natalia,RUS,F,1975,,2205,,,wi
307033,Sikorova_Olga,CZE,F,1975,WGM,2205,2111,2256,
4158512,Sladkova_Tatiana,RUS,F,1983,,2205,,,wi
609544,Stroe_Madalina,FRA,F,1968,WIM,2205,,,wi
1103687,Wiese-Jozwiak_Malgorzata,POL,F,1961,WIM,2205,,,wi
8600570,Xiao_Hong,CHN,F,1967,,2205,,,wi
3501418,ArribasRobaina_Maritza,CUB,F,1971,WGM,2204,2261,2185,
14108658,Bogatyriova_Lidia,UKR,F,1983,,2204,,,wi
725803,Ignacz_Maria,HUN,F,1990,WIM,2204,,,wi
14105071,Karlovich_Anastazia,UKR,F,1982,WGM,2204,,,wi
4158059,Mishina_Olga,RUS,F,1985,WFM,2204,,,wi
1614142,Ragger_Anna-Christina,AUT,F,1985,FM,2204,2147,2189,
4681410,Schoene_Maria,GER,F,1987,WIM,2204,2241,2138,
14100789,Son_Irina,UKR,F,1962,WFM,2204,,,wi
8600759,Su_Yamin,CHN,F,1974,WFM,2204,,,wi
1112074,Fojudzka_Anna,POL,F,1980,WIM,2203,,,wi
910724,Petronic_Sanja,SRB,F,1969,WIM,2203,,,
109142,Zuriel_Marisa,ARG,F,1982,WIM,2203,2190,2126,
13401823,Batur_Hayale,TUR,F,1988,WIM,2202,,,wi
13500830,Bondar_Tana,BLR,F,1976,WFM,2202,1941,2033,wi
